"TOA5","Clear Lake Harry Tetters","CR800","47843","CR800.Std.32.05","CPU:Clear Lake- Harry Teeters.CR8","11961","CL_HT_Min_15"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Lvl_ft_Avg","Temp_C_Avg"
"TS","RN","Volts","","Deg C","feet","deg C"
"","","Min","TMn","Avg","Avg","Avg"
2025-11-25T00:15:00Z,121905,12.74,2025-11-25T00:09:20Z,5.19,0.136,4.99
2025-11-25T00:30:00Z,121906,12.75,2025-11-25T00:29:40Z,5.15,0.136,5.009
2025-11-25T00:45:00Z,121907,12.52,2025-11-25T00:37:15Z,5.168,0.136,5.039
2025-11-25T01:00:00Z,121908,12.74,2025-11-25T00:57:10Z,5.204,0.136,5.063
2025-11-25T01:15:00Z,121909,12.71,2025-11-25T01:13:25Z,5.254,0.136,5.084
2025-11-25T01:30:00Z,121910,12.71,2025-11-25T01:29:45Z,5.321,0.136,5.108
2025-11-25T01:45:00Z,121911,12.75,2025-11-25T01:33:40Z,5.386,0.136,5.126
2025-11-25T02:00:00Z,121912,12.71,2025-11-25T01:59:10Z,5.437,0.136,5.137
2025-11-25T02:15:00Z,121913,12.7,2025-11-25T02:02:05Z,5.477,0.136,5.146
2025-11-25T02:30:00Z,121914,12.73,2025-11-25T02:24:00Z,5.485,0.136,5.153
2025-11-25T02:45:00Z,121915,12.69,2025-11-25T02:34:40Z,5.468,0.136,5.15
2025-11-25T03:00:00Z,121916,12.72,2025-11-25T02:52:10Z,5.457,0.136,5.157
2025-11-25T03:15:00Z,121917,12.71,2025-11-25T03:10:25Z,5.479,0.136,5.177
2025-11-25T03:30:00Z,121918,12.67,2025-11-25T03:29:40Z,5.54,0.136,5.206
2025-11-25T03:45:00Z,121919,12.71,2025-11-25T03:43:15Z,5.619,0.136,5.237
2025-11-25T04:00:00Z,121920,12.7,2025-11-25T03:53:00Z,5.699,0.136,5.27
2025-11-25T04:15:00Z,121921,12.7,2025-11-25T04:02:10Z,5.811,0.136,5.303
2025-11-25T04:30:00Z,121922,12.67,2025-11-25T04:29:40Z,5.923,0.137,5.329
2025-11-25T04:45:00Z,121923,12.7,2025-11-25T04:42:30Z,6.006,0.137,5.334
2025-11-25T05:00:00Z,121924,12.7,2025-11-25T04:48:30Z,6.112,0.137,5.348
2025-11-25T05:15:00Z,121925,12.52,2025-11-25T05:02:45Z,6.228,0.137,5.377
2025-11-25T05:30:00Z,121926,12.69,2025-11-25T05:25:05Z,6.338,0.137,5.409
2025-11-25T05:45:00Z,121927,12.66,2025-11-25T05:35:55Z,6.389,0.137,5.442
2025-11-25T06:00:00Z,121928,12.65,2025-11-25T05:57:10Z,6.453,0.137,5.461
2025-11-25T06:15:00Z,121929,12.64,2025-11-25T06:03:20Z,6.462,0.137,5.482
2025-11-25T06:30:00Z,121930,12.66,2025-11-25T06:18:45Z,6.328,0.139,5.506
2025-11-25T06:45:00Z,121931,12.66,2025-11-25T06:34:45Z,6.183,0.142,5.525
2025-11-25T07:00:00Z,121932,12.66,2025-11-25T06:45:25Z,6.048,0.144,5.538
2025-11-25T07:15:00Z,121933,12.65,2025-11-25T07:06:45Z,5.967,0.146,5.564
2025-11-25T07:30:00Z,121934,12.67,2025-11-25T07:22:45Z,5.938,0.151,5.581
2025-11-25T07:45:00Z,121935,12.65,2025-11-25T07:38:45Z,5.909,0.156,5.594
2025-11-25T08:00:00Z,121936,12.65,2025-11-25T07:57:10Z,5.894,0.166,5.846
2025-11-25T08:15:00Z,121937,12.64,2025-11-25T08:02:20Z,5.867,0.18,6.104
2025-11-25T08:30:00Z,121938,12.65,2025-11-25T08:17:50Z,5.844,0.197,5.964
2025-11-25T08:45:00Z,121939,12.46,2025-11-25T08:37:00Z,5.796,0.211,5.837
2025-11-25T09:00:00Z,121940,12.65,2025-11-25T08:50:45Z,5.817,0.226,5.779
2025-11-25T09:15:00Z,121941,12.66,2025-11-25T09:06:45Z,5.948,0.231,5.791
2025-11-25T09:30:00Z,121942,12.68,2025-11-25T09:29:50Z,6.11,0.23,5.844
2025-11-25T09:45:00Z,121943,12.67,2025-11-25T09:44:05Z,6.258,0.233,5.905
2025-11-25T10:00:00Z,121944,12.67,2025-11-25T09:45:50Z,6.38,0.238,5.963
2025-11-25T10:15:00Z,121945,12.65,2025-11-25T10:02:05Z,6.496,0.241,6.016
2025-11-25T10:30:00Z,121946,12.69,2025-11-25T10:26:45Z,6.617,0.24,6.072
2025-11-25T10:45:00Z,121947,12.73,2025-11-25T10:32:05Z,6.781,0.242,6.157
2025-11-25T11:00:00Z,121948,12.78,2025-11-25T10:45:25Z,7.005,0.244,6.276
2025-11-25T11:15:00Z,121949,12.81,2025-11-25T11:01:25Z,7.304,0.245,6.423
2025-11-25T11:30:00Z,121950,12.91,2025-11-25T11:25:25Z,7.65,0.245,6.594
2025-11-25T11:45:00Z,121951,12.92,2025-11-25T11:31:45Z,7.934,0.246,6.733
2025-11-25T12:00:00Z,121952,12.94,2025-11-25T11:45:50Z,8.2,0.246,6.863
2025-11-25T12:15:00Z,121953,12.98,2025-11-25T12:02:10Z,8.47,0.246,6.99
2025-11-25T12:30:00Z,121954,12.98,2025-11-25T12:29:40Z,8.78,0.246,7.137
2025-11-25T12:45:00Z,121955,13.06,2025-11-25T12:32:55Z,9.1,0.247,7.317
2025-11-25T13:00:00Z,121956,13.1,2025-11-25T12:56:35Z,9.35,0.245,7.469
2025-11-25T13:15:00Z,121957,13.09,2025-11-25T13:02:20Z,9.56,0.246,7.586
2025-11-25T13:30:00Z,121958,13.06,2025-11-25T13:19:50Z,9.79,0.244,7.692
2025-11-25T13:45:00Z,121959,12.98,2025-11-25T13:33:45Z,10.03,0.244,7.803
2025-11-25T14:00:00Z,121960,13.12,2025-11-25T13:45:50Z,10.2,0.244,7.897
2025-11-25T14:15:00Z,121961,13.11,2025-11-25T14:14:40Z,10.4,0.245,8.02
2025-11-25T14:30:00Z,121962,13.03,2025-11-25T14:28:50Z,10.52,0.245,8.09
2025-11-25T14:45:00Z,121963,12.98,2025-11-25T14:44:10Z,10.56,0.245,8.11
2025-11-25T15:00:00Z,121964,12.97,2025-11-25T14:52:05Z,10.56,0.246,8.11
2025-11-25T15:15:00Z,121965,12.85,2025-11-25T15:04:35Z,10.55,0.246,8.11
2025-11-25T15:30:00Z,121966,12.88,2025-11-25T15:29:45Z,10.53,0.247,8.12
2025-11-25T15:45:00Z,121967,12.87,2025-11-25T15:31:15Z,10.48,0.247,8.13
2025-11-25T16:00:00Z,121968,12.82,2025-11-25T15:53:20Z,10.43,0.247,8.1
2025-11-25T16:15:00Z,121969,12.79,2025-11-25T16:03:15Z,10.39,0.247,8.09
2025-11-25T16:30:00Z,121970,12.77,2025-11-25T16:29:40Z,10.33,0.248,8.08
2025-11-25T16:45:00Z,121971,12.73,2025-11-25T16:44:55Z,10.26,0.248,8.07
2025-11-25T17:00:00Z,121972,12.72,2025-11-25T16:57:00Z,10.18,0.249,8.06
2025-11-25T17:15:00Z,121973,12.68,2025-11-25T17:10:15Z,10.11,0.249,8.05
2025-11-25T17:30:00Z,121974,12.66,2025-11-25T17:28:35Z,10.03,0.249,8.01
2025-11-25T17:45:00Z,121975,12.67,2025-11-25T17:39:40Z,9.95,0.25,7.973
2025-11-25T18:00:00Z,121976,12.66,2025-11-25T17:56:15Z,9.88,0.251,7.936
2025-11-25T18:15:00Z,121977,12.65,2025-11-25T18:14:15Z,9.82,0.251,7.908
2025-11-25T18:30:00Z,121978,12.65,2025-11-25T18:25:00Z,9.78,0.252,7.872
2025-11-25T18:45:00Z,121979,12.65,2025-11-25T18:38:30Z,9.74,0.252,7.87
2025-11-25T19:00:00Z,121980,12.65,2025-11-25T18:57:50Z,9.73,0.252,7.835
2025-11-25T19:15:00Z,121981,12.64,2025-11-25T19:09:50Z,9.71,0.252,7.82
2025-11-25T19:30:00Z,121982,12.63,2025-11-25T19:29:35Z,9.69,0.253,7.831
2025-11-25T19:45:00Z,121983,12.49,2025-11-25T19:35:35Z,9.7,0.253,7.819
2025-11-25T20:00:00Z,121984,12.52,2025-11-25T19:48:25Z,9.69,0.253,7.782
2025-11-25T20:15:00Z,121985,12.64,2025-11-25T20:02:10Z,9.68,0.253,7.776
2025-11-25T20:30:00Z,121986,12.62,2025-11-25T20:18:45Z,9.68,0.253,7.775
2025-11-25T20:45:00Z,121987,12.63,2025-11-25T20:36:25Z,9.67,0.254,7.76
2025-11-25T21:00:00Z,121988,12.63,2025-11-25T20:49:15Z,9.64,0.254,7.764
2025-11-25T21:15:00Z,121989,12.56,2025-11-25T21:08:25Z,9.63,0.254,7.796
2025-11-25T21:30:00Z,121990,12.62,2025-11-25T21:22:45Z,9.6,0.255,7.842
2025-11-25T21:45:00Z,121991,12.46,2025-11-25T21:43:30Z,9.54,0.255,7.851
2025-11-25T22:00:00Z,121992,12.6,2025-11-25T21:58:15Z,9.49,0.255,7.859
2025-11-25T22:15:00Z,121993,12.59,2025-11-25T22:02:40Z,9.45,0.255,7.858
2025-11-25T22:30:00Z,121994,12.6,2025-11-25T22:24:30Z,9.43,0.256,7.864
2025-11-25T22:45:00Z,121995,12.53,2025-11-25T22:34:05Z,9.41,0.256,7.869
2025-11-25T23:00:00Z,121996,12.62,2025-11-25T22:54:15Z,9.4,0.256,7.873
2025-11-25T23:15:00Z,121997,12.6,2025-11-25T23:14:05Z,9.39,0.256,7.869
2025-11-25T23:30:00Z,121998,12.61,2025-11-25T23:16:10Z,9.39,0.256,7.872
2025-11-25T23:45:00Z,121999,12.5,2025-11-25T23:34:10Z,9.41,0.256,7.877
2025-11-26T00:15:00Z,122001,12.6,2025-11-26T00:02:10Z,9.44,0.256,7.901
2025-11-26T00:30:00Z,122002,12.61,2025-11-26T00:29:40Z,9.47,0.256,7.909
2025-11-26T00:45:00Z,122003,12.59,2025-11-26T00:40:00Z,9.5,0.257,7.926
2025-11-26T01:00:00Z,122004,12.57,2025-11-26T00:58:20Z,9.52,0.256,7.913
2025-11-26T01:15:00Z,122005,12.61,2025-11-26T01:13:55Z,9.55,0.257,7.915
2025-11-26T01:30:00Z,122006,12.6,2025-11-26T01:29:35Z,9.55,0.257,7.912
2025-11-26T01:45:00Z,122007,12.6,2025-11-26T01:37:55Z,9.58,0.257,7.921
2025-11-26T02:00:00Z,122008,12.6,2025-11-26T01:53:50Z,9.59,0.258,7.938
2025-11-26T02:15:00Z,122009,12.57,2025-11-26T02:03:40Z,9.59,0.257,7.941
2025-11-26T02:30:00Z,122010,12.6,2025-11-26T02:28:35Z,9.55,0.258,7.952
2025-11-26T02:45:00Z,122011,12.59,2025-11-26T02:31:15Z,9.54,0.257,7.963
2025-11-26T03:00:00Z,122012,12.59,2025-11-26T02:49:55Z,9.54,0.258,7.971
2025-11-26T03:15:00Z,122013,12.62,2025-11-26T03:13:55Z,9.53,0.258,7.985
2025-11-26T03:30:00Z,122014,12.59,2025-11-26T03:29:30Z,9.52,0.259,7.998
2025-11-26T03:45:00Z,122015,12.6,2025-11-26T03:37:00Z,9.5,0.259,8.02
2025-11-26T04:00:00Z,122016,12.5,2025-11-26T03:47:00Z,9.46,0.265,8.04
2025-11-26T04:15:00Z,122017,12.57,2025-11-26T04:05:05Z,9.04,0.267,7.957
2025-11-26T04:30:00Z,122018,12.59,2025-11-26T04:20:25Z,8.25,0.268,7.805
2025-11-26T04:45:00Z,122019,12.59,2025-11-26T04:40:55Z,7.276,0.268,7.601
2025-11-26T05:00:00Z,122020,12.58,2025-11-26T04:57:30Z,6.387,0.269,7.434
2025-11-26T05:15:00Z,122021,12.59,2025-11-26T05:02:10Z,5.671,0.268,7.27
2025-11-26T05:30:00Z,122022,12.59,2025-11-26T05:29:50Z,5.105,0.269,7.129
2025-11-26T05:45:00Z,122023,12.61,2025-11-26T05:44:05Z,4.476,0.268,6.897
2025-11-26T06:00:00Z,122024,12.59,2025-11-26T05:59:10Z,4.045,0.267,6.732
2025-11-26T06:15:00Z,122025,12.58,2025-11-26T06:04:55Z,3.799,0.267,6.571
2025-11-26T06:30:00Z,122026,12.58,2025-11-26T06:15:15Z,3.699,0.268,6.412
2025-11-26T06:45:00Z,122027,12.62,2025-11-26T06:31:15Z,3.678,0.267,6.285
2025-11-26T07:00:00Z,122028,12.61,2025-11-26T06:48:10Z,3.643,0.268,6.162
2025-11-26T07:15:00Z,122029,12.57,2025-11-26T07:11:05Z,3.509,0.268,5.99
2025-11-26T07:30:00Z,122030,12.57,2025-11-26T07:29:40Z,3.283,0.268,5.814
2025-11-26T07:45:00Z,122031,12.59,2025-11-26T07:35:45Z,2.982,0.267,5.645
2025-11-26T08:00:00Z,122032,12.48,2025-11-26T07:57:15Z,2.709,0.266,5.483
2025-11-26T08:15:00Z,122033,12.57,2025-11-26T08:02:05Z,2.519,0.266,5.35
2025-11-26T08:30:00Z,122034,12.58,2025-11-26T08:18:50Z,2.385,0.266,5.216
2025-11-26T08:45:00Z,122035,12.6,2025-11-26T08:30:20Z,2.26,0.265,5.045
2025-11-26T09:00:00Z,122036,12.59,2025-11-26T08:56:10Z,2.167,0.266,4.947
2025-11-26T09:15:00Z,122037,12.6,2025-11-26T09:04:10Z,2.122,0.267,4.814
2025-11-26T09:30:00Z,122038,12.61,2025-11-26T09:27:15Z,2.108,0.267,4.732
2025-11-26T09:45:00Z,122039,12.62,2025-11-26T09:36:10Z,2.117,0.266,4.669
2025-11-26T10:00:00Z,122040,12.63,2025-11-26T09:57:10Z,2.144,0.266,4.612
2025-11-26T10:15:00Z,122041,12.62,2025-11-26T10:02:50Z,2.163,0.266,4.563
2025-11-26T10:30:00Z,122042,12.67,2025-11-26T10:30:00Z,2.182,0.266,4.524
2025-11-26T10:45:00Z,122043,12.65,2025-11-26T10:42:50Z,2.165,0.266,4.531
2025-11-26T11:00:00Z,122044,12.64,2025-11-26T10:45:30Z,2.028,0.266,4.482
2025-11-26T11:15:00Z,122045,12.73,2025-11-26T11:02:10Z,1.86,0.266,4.351
2025-11-26T11:30:00Z,122046,12.82,2025-11-26T11:20:10Z,1.829,0.266,4.388
2025-11-26T11:45:00Z,122047,12.82,2025-11-26T11:38:30Z,1.806,0.266,4.384
2025-11-26T12:00:00Z,122048,12.81,2025-11-26T11:49:55Z,1.685,0.266,4.382
2025-11-26T12:15:00Z,122049,12.85,2025-11-26T12:02:50Z,1.403,0.265,4.33
2025-11-26T12:30:00Z,122050,12.84,2025-11-26T12:17:55Z,1.121,0.265,4.246
2025-11-26T12:45:00Z,122051,12.83,2025-11-26T12:35:35Z,0.874,0.266,4.136
2025-11-26T13:00:00Z,122052,12.83,2025-11-26T12:57:15Z,0.662,0.265,4.087
2025-11-26T13:15:00Z,122053,12.82,2025-11-26T13:11:15Z,0.564,0.264,4.046
2025-11-26T13:30:00Z,122054,12.78,2025-11-26T13:26:55Z,0.521,0.266,3.963
2025-11-26T13:45:00Z,122055,12.73,2025-11-26T13:39:35Z,0.507,0.265,3.89
2025-11-26T14:00:00Z,122056,12.81,2025-11-26T13:51:15Z,0.549,0.264,3.847
2025-11-26T14:15:00Z,122057,12.79,2025-11-26T14:02:10Z,0.616,0.264,3.795
2025-11-26T14:30:00Z,122058,12.78,2025-11-26T14:25:55Z,0.642,0.264,3.716
2025-11-26T14:45:00Z,122059,12.78,2025-11-26T14:38:25Z,0.612,0.264,3.616
2025-11-26T15:00:00Z,122060,12.73,2025-11-26T14:57:05Z,0.565,0.264,3.573
2025-11-26T15:15:00Z,122061,12.68,2025-11-26T15:14:50Z,0.492,0.263,3.473
2025-11-26T15:30:00Z,122062,12.65,2025-11-26T15:21:35Z,0.412,0.263,3.408
2025-11-26T15:45:00Z,122063,12.64,2025-11-26T15:37:45Z,0.357,0.262,3.348
2025-11-26T16:00:00Z,122064,12.62,2025-11-26T15:55:45Z,0.322,0.262,3.296
2025-11-26T16:15:00Z,122065,12.59,2025-11-26T16:02:05Z,0.309,0.262,3.175
2025-11-26T16:30:00Z,122066,12.55,2025-11-26T16:29:35Z,0.309,0.261,3.128
2025-11-26T16:45:00Z,122067,12.56,2025-11-26T16:44:05Z,0.309,0.261,3.062
2025-11-26T17:00:00Z,122068,12.52,2025-11-26T16:57:05Z,0.295,0.261,3.041
2025-11-26T17:15:00Z,122069,12.55,2025-11-26T17:14:40Z,0.272,0.261,2.963
2025-11-26T17:30:00Z,122070,12.53,2025-11-26T17:23:45Z,0.2,0.261,2.876
2025-11-26T17:45:00Z,122071,12.54,2025-11-26T17:37:05Z,0.089,0.259,2.845
2025-11-26T18:00:00Z,122072,12.55,2025-11-26T17:53:05Z,-0.06,0.259,2.791
2025-11-26T18:15:00Z,122073,12.53,2025-11-26T18:06:25Z,-0.213,0.259,2.743
2025-11-26T18:30:00Z,122074,12.52,2025-11-26T18:29:35Z,-0.346,0.259,2.704
2025-11-26T18:45:00Z,122075,12.52,2025-11-26T18:32:10Z,-0.444,0.259,2.63
2025-11-26T19:00:00Z,122076,12.52,2025-11-26T18:55:10Z,-0.537,0.258,2.555
2025-11-26T19:15:00Z,122077,12.54,2025-11-26T19:05:05Z,-0.604,0.258,2.486
2025-11-26T19:30:00Z,122078,12.53,2025-11-26T19:23:20Z,-0.593,0.259,2.395
2025-11-26T19:45:00Z,122079,12.53,2025-11-26T19:30:50Z,-0.553,0.259,2.329
2025-11-26T20:00:00Z,122080,12.51,2025-11-26T19:50:20Z,-0.567,0.259,2.291
2025-11-26T20:15:00Z,122081,12.49,2025-11-26T20:05:50Z,-0.637,0.259,2.26
2025-11-26T20:30:00Z,122082,12.53,2025-11-26T20:29:40Z,-0.743,0.258,2.178
2025-11-26T20:45:00Z,122083,12.53,2025-11-26T20:39:15Z,-0.843,0.258,2.068
2025-11-26T21:00:00Z,122084,12.53,2025-11-26T20:53:45Z,-0.943,0.257,2.028
2025-11-26T21:15:00Z,122085,12.53,2025-11-26T21:02:20Z,-1.021,0.257,2.018
2025-11-26T21:30:00Z,122086,12.55,2025-11-26T21:16:10Z,-1.053,0.256,1.98
2025-11-26T21:45:00Z,122087,12.53,2025-11-26T21:35:20Z,-1.042,0.256,1.94
2025-11-26T22:00:00Z,122088,12.52,2025-11-26T21:56:40Z,-1.013,0.256,1.925
2025-11-26T22:15:00Z,122089,12.51,2025-11-26T22:02:10Z,-0.971,0.256,1.951
2025-11-26T22:30:00Z,122090,12.52,2025-11-26T22:28:40Z,-0.924,0.256,1.946
2025-11-26T22:45:00Z,122091,12.52,2025-11-26T22:34:55Z,-0.868,0.256,1.903
2025-11-26T23:00:00Z,122092,12.51,2025-11-26T22:49:55Z,-0.839,0.255,1.889
2025-11-26T23:15:00Z,122093,12.51,2025-11-26T23:02:05Z,-0.784,0.256,1.878
2025-11-26T23:30:00Z,122094,12.51,2025-11-26T23:29:45Z,-0.729,0.255,1.881
2025-11-26T23:45:00Z,122095,12.54,2025-11-26T23:43:20Z,-0.711,0.254,1.839
2025-11-27T00:15:00Z,122097,12.52,2025-11-27T00:02:15Z,-0.774,0.254,1.818
2025-11-27T00:30:00Z,122098,12.51,2025-11-27T00:24:10Z,-0.839,0.254,1.812
2025-11-27T00:45:00Z,122099,12.51,2025-11-27T00:34:30Z,-0.946,0.254,1.796
2025-11-27T01:00:00Z,122100,12.52,2025-11-27T00:57:20Z,-1.05,0.254,1.723
2025-11-27T01:15:00Z,122101,12.52,2025-11-27T01:02:10Z,-1.151,0.254,1.715
2025-11-27T01:30:00Z,122102,12.53,2025-11-27T01:16:40Z,-1.232,0.254,1.69
2025-11-27T01:45:00Z,122103,12.53,2025-11-27T01:38:00Z,-1.275,0.255,1.686
2025-11-27T02:00:00Z,122104,12.53,2025-11-27T01:59:20Z,-1.308,0.255,1.649
2025-11-27T02:15:00Z,122105,12.51,2025-11-27T02:02:10Z,-1.302,0.256,1.609
2025-11-27T02:30:00Z,122106,12.51,2025-11-27T02:15:10Z,-1.247,0.255,1.576
2025-11-27T02:45:00Z,122107,12.54,2025-11-27T02:43:55Z,-1.16,0.255,1.56
2025-11-27T03:00:00Z,122108,12.52,2025-11-27T02:57:10Z,-1.088,0.255,1.55
2025-11-27T03:15:00Z,122109,12.51,2025-11-27T03:02:15Z,-1.014,0.255,1.54
2025-11-27T03:30:00Z,122110,12.54,2025-11-27T03:15:55Z,-0.961,0.254,1.531
2025-11-27T03:45:00Z,122111,12.54,2025-11-27T03:33:15Z,-0.927,0.255,1.528
2025-11-27T04:00:00Z,122112,12.5,2025-11-27T03:49:10Z,-0.904,0.254,1.503
2025-11-27T04:15:00Z,122113,12.52,2025-11-27T04:02:10Z,-0.921,0.254,1.494
2025-11-27T04:30:00Z,122114,12.52,2025-11-27T04:29:40Z,-0.938,0.254,1.504
2025-11-27T04:45:00Z,122115,12.53,2025-11-27T04:34:55Z,-0.913,0.254,1.479
2025-11-27T05:00:00Z,122116,12.53,2025-11-27T04:45:35Z,-0.871,0.254,1.471
2025-11-27T05:15:00Z,122117,12.51,2025-11-27T05:02:10Z,-0.861,0.254,1.469
2025-11-27T05:30:00Z,122118,12.51,2025-11-27T05:25:35Z,-0.861,0.254,1.48
2025-11-27T05:45:00Z,122119,12.51,2025-11-27T05:33:35Z,-0.883,0.253,1.44
2025-11-27T06:00:00Z,122120,12.54,2025-11-27T05:49:45Z,-0.924,0.253,1.422
2025-11-27T06:15:00Z,122121,12.51,2025-11-27T06:02:10Z,-0.96,0.253,1.405
2025-11-27T06:30:00Z,122122,12.53,2025-11-27T06:26:10Z,-1.007,0.252,1.4
2025-11-27T06:45:00Z,122123,12.52,2025-11-27T06:36:35Z,-1.069,0.252,1.406
2025-11-27T07:00:00Z,122124,12.38,2025-11-27T06:53:30Z,-1.119,0.252,1.403
2025-11-27T07:15:00Z,122125,12.54,2025-11-27T07:06:55Z,-1.156,0.251,1.393
2025-11-27T07:30:00Z,122126,12.51,2025-11-27T07:19:20Z,-1.22,0.251,1.383
2025-11-27T07:45:00Z,122127,12.53,2025-11-27T07:32:30Z,-1.278,0.251,1.378
2025-11-27T08:00:00Z,122128,12.53,2025-11-27T07:54:55Z,-1.336,0.251,1.397
2025-11-27T08:15:00Z,122129,12.51,2025-11-27T08:02:10Z,-1.389,0.25,1.394
2025-11-27T08:30:00Z,122130,12.53,2025-11-27T08:29:40Z,-1.402,0.25,1.385
2025-11-27T08:45:00Z,122131,12.53,2025-11-27T08:30:25Z,-1.394,0.25,1.409
2025-11-27T09:00:00Z,122132,12.55,2025-11-27T08:46:25Z,-1.366,0.25,1.417
2025-11-27T09:15:00Z,122133,12.54,2025-11-27T09:02:15Z,-1.264,0.251,1.417
2025-11-27T09:30:00Z,122134,12.6,2025-11-27T09:19:05Z,-1.059,0.252,1.418
2025-11-27T09:45:00Z,122135,12.61,2025-11-27T09:39:50Z,-0.813,0.251,1.432
2025-11-27T10:00:00Z,122136,12.63,2025-11-27T09:45:05Z,-0.621,0.251,1.459
2025-11-27T10:15:00Z,122137,12.65,2025-11-27T10:02:45Z,-0.438,0.251,1.48
2025-11-27T10:30:00Z,122138,12.69,2025-11-27T10:15:35Z,-0.334,0.25,1.554
2025-11-27T10:45:00Z,122139,12.72,2025-11-27T10:43:50Z,-0.28,0.25,1.582
2025-11-27T11:00:00Z,122140,12.72,2025-11-27T10:49:50Z,-0.253,0.25,1.624
2025-11-27T11:15:00Z,122141,12.76,2025-11-27T11:02:30Z,-0.215,0.25,1.652
2025-11-27T11:30:00Z,122142,12.76,2025-11-27T11:15:50Z,-0.182,0.249,1.691
2025-11-27T11:45:00Z,122143,12.82,2025-11-27T11:30:05Z,-0.141,0.25,1.737
2025-11-27T12:00:00Z,122144,12.93,2025-11-27T11:47:50Z,0.028,0.25,1.78
2025-11-27T12:15:00Z,122145,13.07,2025-11-27T12:00:25Z,0.16,0.251,1.826
2025-11-27T12:30:00Z,122146,13.1,2025-11-27T12:16:15Z,0.203,0.25,1.872
2025-11-27T12:45:00Z,122147,13.24,2025-11-27T12:30:30Z,0.206,0.251,1.918
2025-11-27T13:00:00Z,122148,13.21,2025-11-27T12:59:20Z,0.179,0.251,1.948
2025-11-27T13:15:00Z,122149,13.19,2025-11-27T13:07:50Z,0.033,0.251,1.965
2025-11-27T13:30:00Z,122150,13.14,2025-11-27T13:20:40Z,-0.163,0.252,1.955
2025-11-27T13:45:00Z,122151,13.15,2025-11-27T13:43:30Z,-0.303,0.252,1.94
2025-11-27T14:00:00Z,122152,13.1,2025-11-27T13:53:05Z,-0.375,0.252,1.945
2025-11-27T14:15:00Z,122153,13.11,2025-11-27T14:13:00Z,-0.425,0.253,1.903
2025-11-27T14:30:00Z,122154,12.94,2025-11-27T14:29:55Z,-0.485,0.252,1.889
2025-11-27T14:45:00Z,122155,13.05,2025-11-27T14:32:15Z,-0.606,0.253,1.882
2025-11-27T15:00:00Z,122156,12.91,2025-11-27T14:57:15Z,-0.657,0.254,1.879
2025-11-27T15:15:00Z,122157,12.99,2025-11-27T15:13:10Z,-0.677,0.254,1.88
2025-11-27T15:30:00Z,122158,12.97,2025-11-27T15:28:30Z,-0.715,0.255,1.884
2025-11-27T15:45:00Z,122159,12.93,2025-11-27T15:34:30Z,-0.812,0.256,1.845
2025-11-27T16:00:00Z,122160,12.86,2025-11-27T15:56:35Z,-0.965,0.255,1.813
2025-11-27T16:15:00Z,122161,12.83,2025-11-27T16:14:50Z,-1.12,0.256,1.762
2025-11-27T16:30:00Z,122162,12.78,2025-11-27T16:20:45Z,-1.263,0.256,1.73
2025-11-27T16:45:00Z,122163,12.73,2025-11-27T16:44:45Z,-1.383,0.256,1.697
2025-11-27T17:00:00Z,122164,12.71,2025-11-27T16:54:30Z,-1.491,0.256,1.634
2025-11-27T17:15:00Z,122165,12.68,2025-11-27T17:03:25Z,-1.585,0.255,1.579
2025-11-27T17:30:00Z,122166,12.6,2025-11-27T17:29:45Z,-1.666,0.255,1.515
2025-11-27T17:45:00Z,122167,12.63,2025-11-27T17:43:25Z,-1.742,0.255,1.479
2025-11-27T18:00:00Z,122168,12.61,2025-11-27T17:59:25Z,-1.849,0.254,1.438
2025-11-27T18:15:00Z,122169,12.57,2025-11-27T18:12:45Z,-1.994,0.254,1.414
2025-11-27T18:30:00Z,122170,12.56,2025-11-27T18:18:05Z,-2.133,0.254,1.367
2025-11-27T18:45:00Z,122171,12.56,2025-11-27T18:42:35Z,-2.268,0.254,1.332
2025-11-27T19:00:00Z,122172,12.54,2025-11-27T18:45:15Z,-2.469,0.253,1.294
2025-11-27T19:15:00Z,122173,12.52,2025-11-27T19:02:05Z,-2.833,0.253,1.265
2025-11-27T19:30:00Z,122174,12.53,2025-11-27T19:29:10Z,-3.127,0.253,1.231
2025-11-27T19:45:00Z,122175,12.52,2025-11-27T19:31:50Z,-3.348,0.252,1.228
2025-11-27T20:00:00Z,122176,12.55,2025-11-27T19:55:25Z,-3.6,0.252,1.21
2025-11-27T20:15:00Z,122177,12.51,2025-11-27T20:02:05Z,-3.871,0.251,1.188
2025-11-27T20:30:00Z,122178,12.53,2025-11-27T20:28:45Z,-4.18,0.251,1.183
2025-11-27T20:45:00Z,122179,12.54,2025-11-27T20:36:10Z,-4.478,0.251,1.166
2025-11-27T21:00:00Z,122180,12.51,2025-11-27T20:57:15Z,-4.73,0.251,1.136
2025-11-27T21:15:00Z,122181,12.51,2025-11-27T21:00:45Z,-4.868,0.251,1.11
2025-11-27T21:30:00Z,122182,12.51,2025-11-27T21:29:45Z,-4.973,0.251,1.099
2025-11-27T21:45:00Z,122183,12.53,2025-11-27T21:31:50Z,-4.897,0.251,1.094
2025-11-27T22:00:00Z,122184,12.52,2025-11-27T21:58:30Z,-4.811,0.251,1.096
2025-11-27T22:15:00Z,122185,12.5,2025-11-27T22:11:45Z,-4.664,0.25,1.091
