"TOA5","Clear Lake Cyrus Brouse","CR800","47673","CR800.Std.32.05","CPU:Clear Lake- Cyrus Brouse.CR8","22118","CL_CB_Min_15"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Lvl_ft_Avg","Temp_C_Avg"
"TS","RN","Volts","","Deg C","feet","deg C"
"","","Min","TMn","Avg","Avg","Avg"
"2025-05-06 00:00:00",108840,12.86,"2025-05-05 23:49:45",12.86,1.163,14.36
"2025-05-06 00:15:00",108841,12.53,"2025-05-06 00:03:35",12.83,1.17,14.32
"2025-05-06 00:30:00",108842,12.86,"2025-05-06 00:25:55",12.8,1.177,14.28
"2025-05-06 00:45:00",108843,12.86,"2025-05-06 00:41:10",12.83,1.182,14.25
"2025-05-06 01:00:00",108844,12.86,"2025-05-06 00:45:25",12.85,1.19,14.21
"2025-05-06 01:15:00",108845,12.85,"2025-05-06 01:14:50",12.85,1.206,14.17
"2025-05-06 01:30:00",108846,12.85,"2025-05-06 01:23:25",12.79,1.225,14.13
"2025-05-06 01:45:00",108847,12.85,"2025-05-06 01:40:40",12.68,1.244,14.09
"2025-05-06 02:00:00",108848,12.85,"2025-05-06 01:46:00",12.58,1.26,14.05
"2025-05-06 02:15:00",108849,12.84,"2025-05-06 02:12:40",12.54,1.28,14.01
"2025-05-06 02:30:00",108850,12.84,"2025-05-06 02:17:00",12.52,1.325,13.97
"2025-05-06 02:45:00",108851,12.83,"2025-05-06 02:44:35",12.5,1.375,13.93
"2025-05-06 03:00:00",108852,12.84,"2025-05-06 02:47:20",12.47,1.415,13.89
"2025-05-06 03:15:00",108853,12.83,"2025-05-06 03:08:40",12.44,1.44,13.86
"2025-05-06 03:30:00",108854,12.83,"2025-05-06 03:16:40",12.42,1.454,13.83
"2025-05-06 03:45:00",108855,12.78,"2025-05-06 03:31:40",12.4,1.465,13.79
"2025-05-06 04:00:00",108856,12.82,"2025-05-06 03:51:20",12.38,1.473,13.75
"2025-05-06 04:15:00",108857,12.48,"2025-05-06 04:03:25",12.36,1.481,13.71
"2025-05-06 04:30:00",108858,12.81,"2025-05-06 04:22:45",12.35,1.491,13.66
"2025-05-06 04:45:00",108859,12.83,"2025-05-06 04:34:35",12.37,1.503,13.61
"2025-05-06 05:00:00",108860,12.83,"2025-05-06 04:45:30",12.36,1.514,13.57
"2025-05-06 05:15:00",108861,12.82,"2025-05-06 05:03:55",12.33,1.527,13.52
"2025-05-06 05:30:00",108862,12.81,"2025-05-06 05:29:50",12.31,1.54,13.46
"2025-05-06 05:45:00",108863,12.81,"2025-05-06 05:37:05",12.29,1.554,13.41
"2025-05-06 06:00:00",108864,12.8,"2025-05-06 05:46:55",12.27,1.567,13.36
"2025-05-06 06:15:00",108865,12.81,"2025-05-06 06:00:35",12.24,1.581,13.31
"2025-05-06 06:30:00",108866,12.81,"2025-05-06 06:15:05",12.18,1.592,13.26
"2025-05-06 06:45:00",108867,12.8,"2025-05-06 06:38:15",12.11,1.6,13.21
"2025-05-06 07:00:00",108868,12.8,"2025-05-06 06:52:05",12.04,1.61,13.15
"2025-05-06 07:15:00",108869,12.8,"2025-05-06 07:01:55",11.98,1.618,13.1
"2025-05-06 07:30:00",108870,12.79,"2025-05-06 07:19:30",11.93,1.625,13.05
"2025-05-06 07:45:00",108871,12.8,"2025-05-06 07:32:45",11.86,1.629,13
"2025-05-06 08:00:00",108872,12.79,"2025-05-06 07:47:00",11.8,1.632,12.95
"2025-05-06 08:15:00",108873,12.43,"2025-05-06 08:03:30",11.68,1.633,12.9
"2025-05-06 08:30:00",108874,12.8,"2025-05-06 08:15:05",11.46,1.633,12.86
"2025-05-06 08:45:00",108875,12.82,"2025-05-06 08:30:05",11.24,1.635,12.81
"2025-05-06 09:00:00",108876,12.85,"2025-05-06 08:45:05",11.01,1.639,12.77
"2025-05-06 09:15:00",108877,12.9,"2025-05-06 09:00:05",10.8,1.64,12.72
"2025-05-06 09:30:00",108878,12.96,"2025-05-06 09:15:05",10.73,1.64,12.68
"2025-05-06 09:45:00",108879,13.04,"2025-05-06 09:30:05",10.71,1.642,12.64
"2025-05-06 10:00:00",108880,13.05,"2025-05-06 09:54:55",10.66,1.647,12.6
"2025-05-06 10:15:00",108881,13.04,"2025-05-06 10:12:10",10.51,1.652,12.57
"2025-05-06 10:30:00",108882,13.02,"2025-05-06 10:16:30",10.3,1.653,12.54
"2025-05-06 10:45:00",108883,13.04,"2025-05-06 10:34:45",10.12,1.658,12.51
"2025-05-06 11:00:00",108884,13.13,"2025-05-06 10:45:05",10.13,1.665,12.48
"2025-05-06 11:15:00",108885,13.22,"2025-05-06 11:00:05",10.37,1.675,12.45
"2025-05-06 11:30:00",108886,13.34,"2025-05-06 11:15:05",10.71,1.683,12.43
"2025-05-06 11:45:00",108887,13.34,"2025-05-06 11:38:50",10.95,1.689,12.41
"2025-05-06 12:00:00",108888,13.36,"2025-05-06 11:45:05",11.21,1.694,12.39
"2025-05-06 12:15:00",108889,12.83,"2025-05-06 12:03:35",11.62,1.699,12.37
"2025-05-06 12:30:00",108890,13.28,"2025-05-06 12:15:05",11.98,1.701,12.35
"2025-05-06 12:45:00",108891,13.26,"2025-05-06 12:44:50",12.22,1.703,12.34
"2025-05-06 13:00:00",108892,13.26,"2025-05-06 12:45:30",12.38,1.703,12.33
"2025-05-06 13:15:00",108893,13.36,"2025-05-06 13:15:00",12.59,1.704,12.33
"2025-05-06 13:30:00",108894,13.31,"2025-05-06 13:24:05",12.69,1.704,12.32
"2025-05-06 13:45:00",108895,13.33,"2025-05-06 13:30:10",12.72,1.706,12.32
"2025-05-06 14:00:00",108896,13.38,"2025-05-06 13:45:05",12.83,1.709,12.32
"2025-05-06 14:15:00",108897,13.39,"2025-05-06 14:10:10",13.03,1.71,12.32
"2025-05-06 14:30:00",108898,13.47,"2025-05-06 14:20:45",13.29,1.713,12.33
"2025-05-06 14:45:00",108899,13.54,"2025-05-06 14:30:25",13.59,1.718,12.33
"2025-05-06 15:00:00",108900,13.57,"2025-05-06 14:54:25",13.95,1.724,12.34
"2025-05-06 15:15:00",108901,13.48,"2025-05-06 15:14:45",14.31,1.729,12.35
"2025-05-06 15:30:00",108902,13.32,"2025-05-06 15:29:40",14.49,1.732,12.36
"2025-05-06 15:45:00",108903,13.31,"2025-05-06 15:31:15",14.56,1.733,12.38
"2025-05-06 16:00:00",108904,13.29,"2025-05-06 15:59:10",14.72,1.732,12.39
"2025-05-06 16:15:00",108905,12.69,"2025-05-06 16:03:35",14.87,1.73,12.41
"2025-05-06 16:30:00",108906,13.04,"2025-05-06 16:19:15",14.85,1.728,12.43
"2025-05-06 16:45:00",108907,13.09,"2025-05-06 16:30:05",14.53,1.725,12.45
"2025-05-06 17:00:00",108908,13.21,"2025-05-06 16:45:25",14.27,1.722,12.46
"2025-05-06 17:15:00",108909,13.42,"2025-05-06 17:11:50",14.31,1.718,12.48
"2025-05-06 17:30:00",108910,13.32,"2025-05-06 17:23:00",14.39,1.713,12.49
"2025-05-06 17:45:00",108911,13.2,"2025-05-06 17:44:40",14.35,1.708,12.5
"2025-05-06 18:00:00",108912,13.18,"2025-05-06 17:47:45",14.32,1.704,12.52
"2025-05-06 18:15:00",108913,13.45,"2025-05-06 18:00:05",14.72,1.7,12.53
"2025-05-06 18:30:00",108914,13.27,"2025-05-06 18:28:20",15.42,1.696,12.54
"2025-05-06 18:45:00",108915,13.27,"2025-05-06 18:31:30",15.95,1.692,12.56
"2025-05-06 19:00:00",108916,13.43,"2025-05-06 18:45:05",16.34,1.688,12.57
"2025-05-06 19:15:00",108917,13.43,"2025-05-06 19:03:30",16.67,1.684,12.59
"2025-05-06 19:30:00",108918,13.28,"2025-05-06 19:29:10",16.86,1.679,12.6
"2025-05-06 19:45:00",108919,13.21,"2025-05-06 19:44:35",16.86,1.673,12.61
"2025-05-06 20:00:00",108920,13.06,"2025-05-06 19:59:50",16.72,1.668,12.62
"2025-05-06 20:15:00",108921,12.6,"2025-05-06 20:03:35",16.4,1.662,12.63
"2025-05-06 20:30:00",108922,12.91,"2025-05-06 20:25:10",16.1,1.657,12.64
"2025-05-06 20:45:00",108923,12.9,"2025-05-06 20:37:15",15.76,1.652,12.65
"2025-05-06 21:00:00",108924,12.89,"2025-05-06 20:57:10",15.4,1.646,12.66
"2025-05-06 21:15:00",108925,12.87,"2025-05-06 21:04:40",15.09,1.641,12.66
"2025-05-06 21:30:00",108926,12.86,"2025-05-06 21:29:10",14.85,1.635,12.66
"2025-05-06 21:45:00",108927,12.85,"2025-05-06 21:42:30",14.61,1.629,12.65
"2025-05-06 22:00:00",108928,12.85,"2025-05-06 21:58:30",14.27,1.624,12.65
"2025-05-06 22:15:00",108929,12.85,"2025-05-06 22:03:50",14.04,1.618,12.64
"2025-05-06 22:30:00",108930,12.84,"2025-05-06 22:25:10",13.88,1.612,12.63
"2025-05-06 22:45:00",108931,12.83,"2025-05-06 22:41:10",13.61,1.606,12.62
"2025-05-06 23:00:00",108932,12.82,"2025-05-06 22:54:45",13.23,1.601,12.61
"2025-05-06 23:15:00",108933,12.83,"2025-05-06 23:07:50",12.78,1.595,12.6
"2025-05-06 23:30:00",108934,12.81,"2025-05-06 23:22:10",12.32,1.59,12.59
"2025-05-06 23:45:00",108935,12.81,"2025-05-06 23:40:40",11.84,1.585,12.57
"2025-05-07 00:00:00",108936,12.79,"2025-05-06 23:49:55",11.44,1.581,12.56
"2025-05-07 00:15:00",108937,12.43,"2025-05-07 00:03:35",11.1,1.576,12.54
"2025-05-07 00:30:00",108938,12.71,"2025-05-07 00:28:00",10.8,1.57,12.52
"2025-05-07 00:45:00",108939,12.7,"2025-05-07 00:42:05",10.42,1.565,12.5
"2025-05-07 01:00:00",108940,12.68,"2025-05-07 00:59:35",10.02,1.56,12.48
"2025-05-07 01:15:00",108941,12.68,"2025-05-07 01:03:00",9.74,1.555,12.45
"2025-05-07 01:30:00",108942,12.69,"2025-05-07 01:15:10",9.42,1.55,12.43
"2025-05-07 01:45:00",108943,12.66,"2025-05-07 01:36:00",9.08,1.546,12.41
"2025-05-07 02:00:00",108944,12.66,"2025-05-07 01:53:20",8.76,1.542,12.38
"2025-05-07 02:15:00",108945,12.64,"2025-05-07 02:08:40",8.45,1.539,12.35
"2025-05-07 02:30:00",108946,12.64,"2025-05-07 02:22:50",8.18,1.544,12.32
"2025-05-07 02:45:00",108947,12.63,"2025-05-07 02:43:25",7.93,1.535,12.28
"2025-05-07 03:00:00",108948,12.64,"2025-05-07 02:48:10",7.73,1.528,12.25
"2025-05-07 03:15:00",108949,12.68,"2025-05-07 03:02:50",7.496,1.523,12.22
"2025-05-07 03:30:00",108950,12.64,"2025-05-07 03:26:45",7.224,1.518,12.19
"2025-05-07 03:45:00",108951,12.64,"2025-05-07 03:39:40",7.06,1.514,12.16
"2025-05-07 04:00:00",108952,12.63,"2025-05-07 03:52:50",6.984,1.51,12.13
"2025-05-07 04:15:00",108953,12.32,"2025-05-07 04:03:35",6.931,1.506,12.09
"2025-05-07 04:30:00",108954,12.64,"2025-05-07 04:16:15",6.79,1.502,12.06
"2025-05-07 04:45:00",108955,12.64,"2025-05-07 04:37:10",6.612,1.499,12.02
"2025-05-07 05:00:00",108956,12.66,"2025-05-07 04:58:30",6.447,1.495,11.98
"2025-05-07 05:15:00",108957,12.7,"2025-05-07 05:00:20",6.347,1.491,11.95
"2025-05-07 05:30:00",108958,12.7,"2025-05-07 05:29:50",6.386,1.487,11.91
"2025-05-07 05:45:00",108959,12.7,"2025-05-07 05:40:45",6.439,1.483,11.88
"2025-05-07 06:00:00",108960,12.7,"2025-05-07 05:57:20",6.42,1.48,11.84
"2025-05-07 06:15:00",108961,12.7,"2025-05-07 06:02:05",6.33,1.477,11.81
"2025-05-07 06:30:00",108962,12.7,"2025-05-07 06:15:25",6.168,1.474,11.78
"2025-05-07 06:45:00",108963,12.7,"2025-05-07 06:43:30",6.045,1.472,11.74
"2025-05-07 07:00:00",108964,12.71,"2025-05-07 06:45:05",6.001,1.468,11.71
"2025-05-07 07:15:00",108965,12.71,"2025-05-07 07:01:10",6.043,1.465,11.67
"2025-05-07 07:30:00",108966,12.73,"2025-05-07 07:15:05",6.234,1.46,11.63
"2025-05-07 07:45:00",108967,12.74,"2025-05-07 07:30:05",6.738,1.457,11.6
"2025-05-07 08:00:00",108968,12.76,"2025-05-07 07:45:05",7.79,1.452,11.57
"2025-05-07 08:15:00",108969,12.33,"2025-05-07 08:03:35",10.15,1.45,11.53
"2025-05-07 08:30:00",108970,12.76,"2025-05-07 08:16:10",12.33,1.447,11.51
"2025-05-07 08:45:00",108971,12.84,"2025-05-07 08:30:05",14.03,1.443,11.48
"2025-05-07 09:00:00",108972,12.93,"2025-05-07 08:45:05",15.28,1.44,11.46
"2025-05-07 09:15:00",108973,12.99,"2025-05-07 09:00:05",16.02,1.435,11.44
"2025-05-07 09:30:00",108974,13.04,"2025-05-07 09:15:25",16.45,1.431,11.42
"2025-05-07 09:45:00",108975,13.15,"2025-05-07 09:30:05",17.04,1.427,11.41
"2025-05-07 10:00:00",108976,13.18,"2025-05-07 09:55:45",18.05,1.424,11.41
"2025-05-07 10:15:00",108977,13.18,"2025-05-07 10:01:10",19.54,1.422,11.41
"2025-05-07 10:30:00",108978,13.31,"2025-05-07 10:15:05",21.26,1.421,11.42
"2025-05-07 10:45:00",108979,13.39,"2025-05-07 10:32:25",22.14,1.419,11.43
"2025-05-07 11:00:00",108980,13.47,"2025-05-07 10:49:10",22.92,1.417,11.46
"2025-05-07 11:15:00",108981,13.54,"2025-05-07 11:05:05",23.76,1.416,11.49
"2025-05-07 11:30:00",108982,13.54,"2025-05-07 11:22:45",24.36,1.414,11.53
"2025-05-07 11:45:00",108983,13.56,"2025-05-07 11:31:45",24.33,1.413,11.58
"2025-05-07 12:00:00",108984,13.58,"2025-05-07 11:48:20",24.03,1.411,11.64
"2025-05-07 12:15:00",108985,13.17,"2025-05-07 12:03:45",23.78,1.409,11.7
"2025-05-07 12:30:00",108986,14.05,"2025-05-07 12:24:45",24.03,1.407,11.77
"2025-05-07 12:45:00",108987,14.05,"2025-05-07 12:30:55",24.77,1.406,11.84
"2025-05-07 13:00:00",108988,14.03,"2025-05-07 12:58:55",25.3,1.404,11.92
"2025-05-07 13:15:00",108989,13.96,"2025-05-07 13:08:35",25.42,1.402,12
"2025-05-07 13:30:00",108990,14.03,"2025-05-07 13:18:10",24.94,1.399,12.09
"2025-05-07 13:45:00",108991,14.07,"2025-05-07 13:37:45",24.65,1.398,12.19
"2025-05-07 14:00:00",108992,13.95,"2025-05-07 13:52:45",24.5,1.395,12.3
"2025-05-07 14:15:00",108993,14.02,"2025-05-07 14:05:30",24.06,1.393,12.41
"2025-05-07 14:30:00",108994,14.04,"2025-05-07 14:29:55",23.88,1.39,12.54
"2025-05-07 14:45:00",108995,13.65,"2025-05-07 14:42:15",24.04,1.387,12.66
"2025-05-07 15:00:00",108996,13.65,"2025-05-07 14:50:20",24.27,1.384,12.79
"2025-05-07 15:15:00",108997,13.65,"2025-05-07 15:12:20",24.42,1.381,12.92
"2025-05-07 15:30:00",108998,13.63,"2025-05-07 15:20:00",24.45,1.379,13.05
"2025-05-07 15:45:00",108999,13.65,"2025-05-07 15:33:40",24.42,1.376,13.19
"2025-05-07 16:00:00",109000,13.61,"2025-05-07 15:49:40",24.57,1.374,13.33
"2025-05-07 16:15:00",109001,13.36,"2025-05-07 16:03:30",24.78,1.371,13.46
"2025-05-07 16:30:00",109002,13.61,"2025-05-07 16:24:20",24.93,1.369,13.59
"2025-05-07 16:45:00",109003,13.62,"2025-05-07 16:44:40",24.86,1.366,13.72
"2025-05-07 17:00:00",109004,13.62,"2025-05-07 16:55:10",24.82,1.364,13.85
"2025-05-07 17:15:00",109005,13.61,"2025-05-07 17:14:30",24.68,1.362,13.98
"2025-05-07 17:30:00",109006,13.58,"2025-05-07 17:22:50",24.37,1.361,14.09
"2025-05-07 17:45:00",109007,13.63,"2025-05-07 17:33:05",23.87,1.359,14.2
"2025-05-07 18:00:00",109008,13.65,"2025-05-07 17:59:50",23.58,1.357,14.3
"2025-05-07 18:15:00",109009,13.65,"2025-05-07 18:02:50",23.6,1.355,14.4
"2025-05-07 18:30:00",109010,13.64,"2025-05-07 18:20:45",23.73,1.354,14.48
"2025-05-07 18:45:00",109011,13.65,"2025-05-07 18:40:55",23.56,1.351,14.57
"2025-05-07 19:00:00",109012,13.65,"2025-05-07 18:54:30",23.29,1.349,14.65
"2025-05-07 19:15:00",109013,13.55,"2025-05-07 19:14:55",23.16,1.348,14.72
"2025-05-07 19:30:00",109014,13.43,"2025-05-07 19:29:45",22.92,1.346,14.79
"2025-05-07 19:45:00",109015,13.28,"2025-05-07 19:44:55",22.55,1.345,14.85
"2025-05-07 20:00:00",109016,13.12,"2025-05-07 19:59:30",22,1.344,14.9
"2025-05-07 20:15:00",109017,12.68,"2025-05-07 20:03:35",21.1,1.342,14.94
"2025-05-07 20:30:00",109018,12.95,"2025-05-07 20:28:55",20.01,1.341,14.97
"2025-05-07 20:45:00",109019,12.93,"2025-05-07 20:44:50",18.86,1.339,14.99
"2025-05-07 21:00:00",109020,12.92,"2025-05-07 20:56:25",17.68,1.337,15.01
"2025-05-07 21:15:00",109021,12.92,"2025-05-07 21:04:10",16.56,1.335,15.01
"2025-05-07 21:30:00",109022,12.91,"2025-05-07 21:20:25",15.59,1.333,15.01
"2025-05-07 21:45:00",109023,12.9,"2025-05-07 21:32:30",14.77,1.332,15
"2025-05-07 22:00:00",109024,12.89,"2025-05-07 22:00:00",14.13,1.331,14.98
"2025-05-07 22:15:00",109025,12.89,"2025-05-07 22:11:30",13.71,1.329,14.96
"2025-05-07 22:30:00",109026,12.87,"2025-05-07 22:27:35",13.43,1.327,14.94
"2025-05-07 22:45:00",109027,12.88,"2025-05-07 22:40:25",13.2,1.325,14.91
"2025-05-07 23:00:00",109028,12.87,"2025-05-07 22:54:25",12.99,1.324,14.89
"2025-05-07 23:15:00",109029,12.87,"2025-05-07 23:00:05",12.8,1.322,14.85
"2025-05-07 23:30:00",109030,12.87,"2025-05-07 23:19:35",12.65,1.32,14.82
"2025-05-07 23:45:00",109031,12.86,"2025-05-07 23:32:10",12.64,1.318,14.78
"2025-05-08 00:00:00",109032,12.85,"2025-05-07 23:59:50",13.08,1.316,14.75
"2025-05-08 00:15:00",109033,12.52,"2025-05-08 00:03:30",13.72,1.314,14.71
"2025-05-08 00:30:00",109034,12.84,"2025-05-08 00:27:20",14.23,1.31,14.67
"2025-05-08 00:45:00",109035,12.85,"2025-05-08 00:43:55",14.34,1.307,14.63
"2025-05-08 01:00:00",109036,12.84,"2025-05-08 00:54:55",14.15,1.306,14.59
"2025-05-08 01:15:00",109037,12.85,"2025-05-08 01:01:05",13.84,1.305,14.54
"2025-05-08 01:30:00",109038,12.84,"2025-05-08 01:15:55",13.42,1.304,14.5
"2025-05-08 01:45:00",109039,12.83,"2025-05-08 01:34:35",12.96,1.303,14.45
"2025-05-08 02:00:00",109040,12.83,"2025-05-08 01:47:55",12.55,1.301,14.41
"2025-05-08 02:15:00",109041,12.83,"2025-05-08 02:14:35",12.16,1.3,14.36
"2025-05-08 02:30:00",109042,12.82,"2025-05-08 02:17:25",11.82,1.299,14.31
"2025-05-08 02:45:00",109043,12.81,"2025-05-08 02:44:55",11.5,1.297,14.26
"2025-05-08 03:00:00",109044,12.81,"2025-05-08 02:46:35",11.2,1.296,14.21
"2025-05-08 03:15:00",109045,12.81,"2025-05-08 03:02:35",10.92,1.295,14.15
"2025-05-08 03:30:00",109046,12.81,"2025-05-08 03:15:55",10.69,1.293,14.1
"2025-05-08 03:45:00",109047,12.8,"2025-05-08 03:34:35",10.44,1.292,14.04
"2025-05-08 04:00:00",109048,12.8,"2025-05-08 03:45:15",10.16,1.291,13.98
"2025-05-08 04:15:00",109049,12.42,"2025-05-08 04:03:30",9.86,1.29,13.93
"2025-05-08 04:30:00",109050,12.8,"2025-05-08 04:15:25",9.62,1.288,13.87
"2025-05-08 04:45:00",109051,12.79,"2025-05-08 04:43:50",9.57,1.287,13.8
"2025-05-08 05:00:00",109052,12.79,"2025-05-08 04:50:45",9.6,1.286,13.74
"2025-05-08 05:15:00",109053,12.78,"2025-05-08 05:01:30",9.65,1.284,13.68
"2025-05-08 05:30:00",109054,12.78,"2025-05-08 05:21:45",9.67,1.283,13.62
"2025-05-08 05:45:00",109055,12.78,"2025-05-08 05:37:05",9.6,1.281,13.56
"2025-05-08 06:00:00",109056,12.77,"2025-05-08 05:54:45",9.49,1.279,13.5
"2025-05-08 06:15:00",109057,12.76,"2025-05-08 06:12:20",9.34,1.278,13.43
"2025-05-08 06:30:00",109058,12.75,"2025-05-08 06:24:55",9.12,1.277,13.37
"2025-05-08 06:45:00",109059,12.76,"2025-05-08 06:30:05",8.95,1.275,13.31
"2025-05-08 07:00:00",109060,12.76,"2025-05-08 06:45:05",8.95,1.274,13.25
"2025-05-08 07:15:00",109061,12.76,"2025-05-08 07:00:05",9.06,1.273,13.2
"2025-05-08 07:30:00",109062,12.76,"2025-05-08 07:19:55",9.06,1.271,13.13
"2025-05-08 07:45:00",109063,12.79,"2025-05-08 07:30:05",9.04,1.27,13.08
"2025-05-08 08:00:00",109064,12.8,"2025-05-08 07:47:25",9.19,1.269,13.02
"2025-05-08 08:15:00",109065,12.38,"2025-05-08 08:03:30",9.24,1.268,12.96
"2025-05-08 08:30:00",109066,12.8,"2025-05-08 08:15:05",9.35,1.266,12.9
"2025-05-08 08:45:00",109067,12.85,"2025-05-08 08:30:05",9.62,1.265,12.85
"2025-05-08 09:00:00",109068,12.92,"2025-05-08 08:46:25",9.94,1.264,12.8
"2025-05-08 09:15:00",109069,12.96,"2025-05-08 09:00:05",10.28,1.263,12.75
"2025-05-08 09:30:00",109070,13.03,"2025-05-08 09:15:15",10.7,1.262,12.7
"2025-05-08 09:45:00",109071,13.08,"2025-05-08 09:30:10",11.02,1.261,12.65
"2025-05-08 10:00:00",109072,13.1,"2025-05-08 09:58:30",11.11,1.26,12.61
"2025-05-08 10:15:00",109073,13.11,"2025-05-08 10:13:40",11.06,1.258,12.57
"2025-05-08 10:30:00",109074,13.12,"2025-05-08 10:15:30",11.06,1.257,12.53
"2025-05-08 10:45:00",109075,13.18,"2025-05-08 10:34:10",11.12,1.256,12.5
"2025-05-08 11:00:00",109076,13.32,"2025-05-08 10:45:05",11.53,1.255,12.46
"2025-05-08 11:15:00",109077,13.5,"2025-05-08 11:08:50",12.27,1.255,12.43
"2025-05-08 11:30:00",109078,13.5,"2025-05-08 11:27:35",12.69,1.253,12.4
"2025-05-08 11:45:00",109079,13.5,"2025-05-08 11:30:10",13,1.252,12.38
"2025-05-08 12:00:00",109080,13.52,"2025-05-08 11:59:05",13.32,1.251,12.36
"2025-05-08 12:15:00",109081,12.85,"2025-05-08 12:03:35",13.6,1.251,12.35
"2025-05-08 12:30:00",109082,13.31,"2025-05-08 12:15:05",13.75,1.25,12.34
"2025-05-08 12:45:00",109083,13.51,"2025-05-08 12:30:05",13.97,1.249,12.33
"2025-05-08 13:00:00",109084,13.49,"2025-05-08 12:59:50",14.2,1.248,12.33
"2025-05-08 13:15:00",109085,13.47,"2025-05-08 13:01:40",14.22,1.246,12.33
"2025-05-08 13:30:00",109086,13.56,"2025-05-08 13:21:40",14.38,1.245,12.34
"2025-05-08 13:45:00",109087,13.64,"2025-05-08 13:30:10",14.65,1.244,12.34
"2025-05-08 14:00:00",109088,13.76,"2025-05-08 13:45:10",14.96,1.243,12.35
"2025-05-08 14:15:00",109089,14.24,"2025-05-08 14:00:05",15.5,1.241,12.36
"2025-05-08 14:30:00",109090,14.28,"2025-05-08 14:24:45",16.04,1.24,12.38
"2025-05-08 14:45:00",109091,14.28,"2025-05-08 14:33:25",16.27,1.239,12.39
"2025-05-08 15:00:00",109092,14.26,"2025-05-08 14:59:25",16.32,1.238,12.42
"2025-05-08 15:15:00",109093,14.25,"2025-05-08 15:00:55",16.5,1.236,12.45
"2025-05-08 15:30:00",109094,14.25,"2025-05-08 15:19:55",16.76,1.235,12.49
"2025-05-08 15:45:00",109095,14.22,"2025-05-08 15:45:00",16.91,1.234,12.54
"2025-05-08 16:00:00",109096,14.22,"2025-05-08 15:59:45",17.01,1.233,12.61
"2025-05-08 16:15:00",109097,13.68,"2025-05-08 16:03:30",17.15,1.232,12.69
"2025-05-08 16:30:00",109098,13.81,"2025-05-08 16:30:00",17.38,1.231,12.77
"2025-05-08 16:45:00",109099,13.8,"2025-05-08 16:30:05",17.77,1.23,12.88
"2025-05-08 17:00:00",109100,13.78,"2025-05-08 16:56:20",18.18,1.228,12.98
"2025-05-08 17:15:00",109101,13.78,"2025-05-08 17:09:45",18.58,1.227,13.1
"2025-05-08 17:30:00",109102,13.78,"2025-05-08 17:27:40",18.91,1.226,13.22
"2025-05-08 17:45:00",109103,13.78,"2025-05-08 17:38:15",18.94,1.224,13.34
"2025-05-08 18:00:00",109104,13.78,"2025-05-08 17:45:15",18.82,1.223,13.46
"2025-05-08 18:15:00",109105,13.8,"2025-05-08 18:07:00",18.61,1.221,13.57
"2025-05-08 18:30:00",109106,13.8,"2025-05-08 18:15:25",18.44,1.221,13.67
"2025-05-08 18:45:00",109107,13.8,"2025-05-08 18:35:30",18.24,1.219,13.76
"2025-05-08 19:00:00",109108,13.8,"2025-05-08 18:55:05",17.86,1.218,13.85
"2025-05-08 19:15:00",109109,13.72,"2025-05-08 19:15:00",17.49,1.216,13.92
"2025-05-08 19:30:00",109110,13.59,"2025-05-08 19:29:45",17.08,1.214,13.99
"2025-05-08 19:45:00",109111,13.52,"2025-05-08 19:44:35",16.63,1.213,14.04
"2025-05-08 20:00:00",109112,13.41,"2025-05-08 19:59:30",16.09,1.213,14.07
"2025-05-08 20:15:00",109113,12.86,"2025-05-08 20:03:30",15.45,1.212,14.09
"2025-05-08 20:30:00",109114,12.95,"2025-05-08 20:29:45",14.77,1.212,14.1
"2025-05-08 20:45:00",109115,12.93,"2025-05-08 20:37:45",13.99,1.211,14.1
"2025-05-08 21:00:00",109116,12.91,"2025-05-08 20:56:25",13.15,1.21,14.1
"2025-05-08 21:15:00",109117,12.91,"2025-05-08 21:12:25",12.44,1.21,14.08
"2025-05-08 21:30:00",109118,12.9,"2025-05-08 21:28:25",11.8,1.209,14.06
"2025-05-08 21:45:00",109119,12.89,"2025-05-08 21:41:45",11.09,1.208,14.03
"2025-05-08 22:00:00",109120,12.88,"2025-05-08 21:55:05",10.38,1.208,13.99
"2025-05-08 22:15:00",109121,12.89,"2025-05-08 22:00:25",9.7,1.208,13.95
"2025-05-08 22:30:00",109122,12.87,"2025-05-08 22:24:25",8.98,1.207,13.9
"2025-05-08 22:45:00",109123,12.87,"2025-05-08 22:32:25",8.35,1.206,13.85
"2025-05-08 23:00:00",109124,12.85,"2025-05-08 22:55:05",7.807,1.205,13.8
"2025-05-08 23:15:00",109125,12.86,"2025-05-08 23:10:55",7.366,1.205,13.75
"2025-05-08 23:30:00",109126,12.85,"2025-05-08 23:22:35",7.008,1.204,13.69
"2025-05-08 23:45:00",109127,12.85,"2025-05-08 23:44:05",6.572,1.203,13.64
"2025-05-09 00:00:00",109128,12.84,"2025-05-08 23:50:05",6.254,1.203,13.58
"2025-05-09 00:15:00",109129,12.44,"2025-05-09 00:03:35",5.886,1.202,13.52
"2025-05-09 00:30:00",109130,12.84,"2025-05-09 00:15:05",5.442,1.201,13.45
"2025-05-09 00:45:00",109131,12.84,"2025-05-09 00:43:15",4.968,1.2,13.39
"2025-05-09 01:00:00",109132,12.83,"2025-05-09 00:49:15",4.507,1.199,13.32
"2025-05-09 01:15:00",109133,12.83,"2025-05-09 01:08:05",4.056,1.198,13.26
