"TOA5","Clear Lake Cyrus Brouse","CR800","47673","CR800.Std.32.05","CPU:Clear Lake- Cyrus Brouse.CR8","22118","CL_CB_Min_15"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Lvl_ft_Avg","Temp_C_Avg"
"TS","RN","Volts","","Deg C","feet","deg C"
"","","Min","TMn","Avg","Avg","Avg"
2025-09-18T00:15:00Z,121801,12.8,2025-09-18T00:05:35Z,12.59,0.807,16.1
2025-09-18T00:30:00Z,121802,12.79,2025-09-18T00:26:50Z,12.53,0.808,16.12
2025-09-18T00:45:00Z,121803,12.79,2025-09-18T00:34:30Z,12.37,0.808,16.13
2025-09-18T01:00:00Z,121804,12.79,2025-09-18T00:53:55Z,12.15,0.808,16.14
2025-09-18T01:15:00Z,121805,12.78,2025-09-18T01:11:15Z,11.92,0.808,16.15
2025-09-18T01:30:00Z,121806,12.78,2025-09-18T01:16:25Z,11.68,0.808,16.15
2025-09-18T01:45:00Z,121807,12.77,2025-09-18T01:34:25Z,11.42,0.809,16.16
2025-09-18T02:00:00Z,121808,12.76,2025-09-18T01:49:15Z,11.17,0.809,16.16
2025-09-18T02:15:00Z,121809,12.76,2025-09-18T02:08:35Z,10.95,0.81,16.17
2025-09-18T02:30:00Z,121810,12.75,2025-09-18T02:16:45Z,10.77,0.812,16.17
2025-09-18T02:45:00Z,121811,12.75,2025-09-18T02:43:10Z,10.59,0.813,16.17
2025-09-18T03:00:00Z,121812,12.74,2025-09-18T02:50:05Z,10.44,0.814,16.17
2025-09-18T03:15:00Z,121813,12.74,2025-09-18T03:00:05Z,10.31,0.815,16.17
2025-09-18T03:30:00Z,121814,12.73,2025-09-18T03:24:45Z,10.19,0.815,16.17
2025-09-18T03:45:00Z,121815,12.73,2025-09-18T03:30:05Z,10.04,0.816,16.17
2025-09-18T04:00:00Z,121816,12.72,2025-09-18T03:58:40Z,9.91,0.815,16.17
2025-09-18T04:15:00Z,121817,12.72,2025-09-18T04:06:50Z,9.8,0.814,16.16
2025-09-18T04:30:00Z,121818,12.71,2025-09-18T04:26:05Z,9.77,0.815,16.16
2025-09-18T04:45:00Z,121819,12.7,2025-09-18T04:34:05Z,9.81,0.815,16.15
2025-09-18T05:00:00Z,121820,12.7,2025-09-18T04:57:05Z,9.8,0.815,16.15
2025-09-18T05:15:00Z,121821,12.69,2025-09-18T05:00:45Z,9.77,0.815,16.14
2025-09-18T05:30:00Z,121822,12.68,2025-09-18T05:29:55Z,9.69,0.816,16.13
2025-09-18T05:45:00Z,121823,12.68,2025-09-18T05:42:45Z,9.58,0.814,16.12
2025-09-18T06:00:00Z,121824,12.67,2025-09-18T05:56:55Z,9.49,0.814,16.11
2025-09-18T06:15:00Z,121825,12.67,2025-09-18T06:04:25Z,9.41,0.814,16.1
2025-09-18T06:30:00Z,121826,12.66,2025-09-18T06:24:55Z,9.37,0.815,16.09
2025-09-18T06:45:00Z,121827,12.65,2025-09-18T06:39:20Z,9.34,0.814,16.08
2025-09-18T07:00:00Z,121828,12.64,2025-09-18T06:50:20Z,9.28,0.813,16.07
2025-09-18T07:15:00Z,121829,12.63,2025-09-18T07:06:45Z,9.2,0.813,16.06
2025-09-18T07:30:00Z,121830,12.63,2025-09-18T07:17:55Z,9.11,0.812,16.05
2025-09-18T07:45:00Z,121831,12.63,2025-09-18T07:44:35Z,9.08,0.813,16.03
2025-09-18T08:00:00Z,121832,12.61,2025-09-18T07:55:25Z,9.14,0.813,16.02
2025-09-18T08:15:00Z,121833,12.63,2025-09-18T08:06:25Z,9.3,0.814,16.01
2025-09-18T08:30:00Z,121834,12.64,2025-09-18T08:16:05Z,9.81,0.813,15.99
2025-09-18T08:45:00Z,121835,12.68,2025-09-18T08:31:00Z,11.24,0.813,15.98
2025-09-18T09:00:00Z,121836,12.71,2025-09-18T08:55:25Z,12.79,0.813,15.96
2025-09-18T09:15:00Z,121837,12.71,2025-09-18T09:09:20Z,14.13,0.813,15.95
2025-09-18T09:30:00Z,121838,12.73,2025-09-18T09:17:05Z,15.6,0.812,15.93
2025-09-18T09:45:00Z,121839,12.75,2025-09-18T09:36:50Z,17.04,0.812,15.92
2025-09-18T10:00:00Z,121840,12.76,2025-09-18T09:45:30Z,18.35,0.811,15.9
2025-09-18T10:15:00Z,121841,12.78,2025-09-18T10:00:20Z,19.55,0.81,15.88
2025-09-18T10:30:00Z,121842,12.82,2025-09-18T10:15:35Z,20.94,0.81,15.87
2025-09-18T10:45:00Z,121843,12.85,2025-09-18T10:30:05Z,22.67,0.811,15.85
2025-09-18T11:00:00Z,121844,12.88,2025-09-18T10:45:40Z,24.21,0.81,15.84
2025-09-18T11:15:00Z,121845,12.92,2025-09-18T11:00:25Z,25.46,0.81,15.82
2025-09-18T11:30:00Z,121846,13.11,2025-09-18T11:15:05Z,26.11,0.809,15.81
2025-09-18T11:45:00Z,121847,13.34,2025-09-18T11:30:05Z,26.67,0.808,15.79
2025-09-18T12:00:00Z,121848,13.46,2025-09-18T11:45:05Z,27.55,0.808,15.78
2025-09-18T12:15:00Z,121849,13.54,2025-09-18T12:00:20Z,28.55,0.808,15.76
2025-09-18T12:30:00Z,121850,13.64,2025-09-18T12:15:10Z,29.21,0.807,15.75
2025-09-18T12:45:00Z,121851,13.77,2025-09-18T12:40:20Z,29.64,0.808,15.74
2025-09-18T13:00:00Z,121852,13.85,2025-09-18T12:54:10Z,30.01,0.808,15.73
2025-09-18T13:15:00Z,121853,13.85,2025-09-18T13:02:45Z,30.43,0.808,15.71
2025-09-18T13:30:00Z,121854,13.82,2025-09-18T13:17:00Z,30.72,0.808,15.7
2025-09-18T13:45:00Z,121855,13.82,2025-09-18T13:43:25Z,30.91,0.807,15.69
2025-09-18T14:00:00Z,121856,13.83,2025-09-18T13:45:05Z,31.04,0.807,15.68
2025-09-18T14:15:00Z,121857,13.83,2025-09-18T14:07:15Z,31.09,0.807,15.67
2025-09-18T14:30:00Z,121858,13.83,2025-09-18T14:23:45Z,31.1,0.807,15.66
2025-09-18T14:45:00Z,121859,13.81,2025-09-18T14:30:50Z,31.13,0.807,15.66
2025-09-18T15:00:00Z,121860,13.81,2025-09-18T14:45:05Z,31.16,0.807,15.65
2025-09-18T15:15:00Z,121861,13.41,2025-09-18T15:11:45Z,31.18,0.807,15.64
2025-09-18T15:30:00Z,121862,13.41,2025-09-18T15:15:05Z,31.26,0.807,15.64
2025-09-18T15:45:00Z,121863,13.39,2025-09-18T15:45:00Z,31.39,0.806,15.63
2025-09-18T16:00:00Z,121864,13.38,2025-09-18T15:51:15Z,31.55,0.805,15.63
2025-09-18T16:15:00Z,121865,13.39,2025-09-18T16:00:05Z,31.7,0.805,15.63
2025-09-18T16:30:00Z,121866,13.38,2025-09-18T16:29:25Z,31.77,0.805,15.63
2025-09-18T16:45:00Z,121867,13.39,2025-09-18T16:30:10Z,31.79,0.804,15.63
2025-09-18T17:00:00Z,121868,13.33,2025-09-18T16:56:55Z,31.87,0.804,15.63
2025-09-18T17:15:00Z,121869,13.35,2025-09-18T17:00:10Z,32.05,0.804,15.64
2025-09-18T17:30:00Z,121870,13.35,2025-09-18T17:15:05Z,32.16,0.803,15.64
2025-09-18T17:45:00Z,121871,13.35,2025-09-18T17:30:05Z,32.26,0.803,15.65
2025-09-18T18:00:00Z,121872,13.38,2025-09-18T17:45:15Z,32.12,0.804,15.66
2025-09-18T18:15:00Z,121873,13.34,2025-09-18T18:14:50Z,31.63,0.803,15.67
2025-09-18T18:30:00Z,121874,13.27,2025-09-18T18:29:15Z,31.03,0.803,15.68
2025-09-18T18:45:00Z,121875,13.16,2025-09-18T18:44:55Z,30.42,0.802,15.69
2025-09-18T19:00:00Z,121876,13.03,2025-09-18T18:59:40Z,29.69,0.802,15.7
2025-09-18T19:15:00Z,121877,12.92,2025-09-18T19:14:30Z,28.75,0.802,15.71
2025-09-18T19:30:00Z,121878,12.88,2025-09-18T19:25:10Z,27.52,0.802,15.73
2025-09-18T19:45:00Z,121879,12.89,2025-09-18T19:34:10Z,26.16,0.803,15.74
2025-09-18T20:00:00Z,121880,12.88,2025-09-18T19:52:35Z,24.76,0.804,15.76
2025-09-18T20:15:00Z,121881,12.88,2025-09-18T20:03:55Z,23.38,0.803,15.78
2025-09-18T20:30:00Z,121882,12.87,2025-09-18T20:29:10Z,22.08,0.802,15.8
2025-09-18T20:45:00Z,121883,12.87,2025-09-18T20:37:55Z,20.91,0.801,15.82
2025-09-18T21:00:00Z,121884,12.85,2025-09-18T20:47:25Z,19.93,0.801,15.85
2025-09-18T21:15:00Z,121885,12.85,2025-09-18T21:14:45Z,19.17,0.8,15.87
2025-09-18T21:30:00Z,121886,12.84,2025-09-18T21:21:15Z,18.51,0.801,15.89
2025-09-18T21:45:00Z,121887,12.84,2025-09-18T21:42:40Z,17.92,0.802,15.91
2025-09-18T22:00:00Z,121888,12.84,2025-09-18T21:58:35Z,17.39,0.802,15.94
2025-09-18T22:15:00Z,121889,12.83,2025-09-18T22:14:35Z,16.95,0.802,15.96
2025-09-18T22:30:00Z,121890,12.83,2025-09-18T22:15:15Z,16.55,0.802,15.98
2025-09-18T22:45:00Z,121891,12.82,2025-09-18T22:38:35Z,16.24,0.801,16
2025-09-18T23:00:00Z,121892,12.82,2025-09-18T22:54:35Z,16.07,0.801,16.02
2025-09-18T23:15:00Z,121893,12.81,2025-09-18T23:07:55Z,16.03,0.802,16.04
2025-09-18T23:30:00Z,121894,12.8,2025-09-18T23:29:15Z,16.1,0.803,16.06
2025-09-18T23:45:00Z,121895,12.8,2025-09-18T23:37:15Z,16.24,0.803,16.08
2025-09-19T00:15:00Z,121897,12.8,2025-09-19T00:07:25Z,16.26,0.803,16.12
2025-09-19T00:30:00Z,121898,12.79,2025-09-19T00:27:30Z,16.14,0.803,16.13
2025-09-19T00:45:00Z,121899,12.79,2025-09-19T00:43:40Z,15.93,0.803,16.15
2025-09-19T01:00:00Z,121900,12.78,2025-09-19T00:54:35Z,15.68,0.802,16.16
2025-09-19T01:15:00Z,121901,12.78,2025-09-19T01:11:05Z,15.41,0.802,16.18
2025-09-19T01:30:00Z,121902,12.77,2025-09-19T01:22:05Z,15.13,0.803,16.19
2025-09-19T01:45:00Z,121903,12.77,2025-09-19T01:41:30Z,14.9,0.803,16.2
2025-09-19T02:00:00Z,121904,12.77,2025-09-19T01:49:45Z,14.72,0.804,16.21
2025-09-19T02:15:00Z,121905,12.76,2025-09-19T02:12:40Z,14.58,0.805,16.22
2025-09-19T02:30:00Z,121906,12.76,2025-09-19T02:17:30Z,14.49,0.806,16.22
2025-09-19T02:45:00Z,121907,12.74,2025-09-19T02:44:40Z,14.45,0.808,16.23
2025-09-19T03:00:00Z,121908,12.74,2025-09-19T02:59:15Z,14.47,0.809,16.24
2025-09-19T03:15:00Z,121909,12.73,2025-09-19T03:12:10Z,14.54,0.809,16.24
2025-09-19T03:30:00Z,121910,12.73,2025-09-19T03:29:45Z,14.79,0.81,16.25
2025-09-19T03:45:00Z,121911,12.73,2025-09-19T03:38:45Z,15.15,0.81,16.25
2025-09-19T04:00:00Z,121912,12.73,2025-09-19T03:53:50Z,15.53,0.811,16.25
2025-09-19T04:15:00Z,121913,12.72,2025-09-19T04:08:05Z,15.73,0.812,16.26
2025-09-19T04:30:00Z,121914,12.72,2025-09-19T04:27:45Z,15.79,0.813,16.26
2025-09-19T04:45:00Z,121915,12.71,2025-09-19T04:39:30Z,15.83,0.814,16.26
2025-09-19T05:00:00Z,121916,12.71,2025-09-19T04:59:45Z,15.84,0.813,16.26
2025-09-19T05:15:00Z,121917,12.69,2025-09-19T05:02:05Z,15.84,0.814,16.26
2025-09-19T05:30:00Z,121918,12.68,2025-09-19T05:29:35Z,15.86,0.814,16.26
2025-09-19T05:45:00Z,121919,12.68,2025-09-19T05:32:50Z,15.87,0.814,16.25
2025-09-19T06:00:00Z,121920,12.67,2025-09-19T05:57:05Z,15.74,0.813,16.25
2025-09-19T06:15:00Z,121921,12.67,2025-09-19T06:14:30Z,15.59,0.813,16.25
2025-09-19T06:30:00Z,121922,12.66,2025-09-19T06:28:50Z,15.38,0.812,16.25
2025-09-19T06:45:00Z,121923,12.66,2025-09-19T06:36:50Z,15.18,0.813,16.24
2025-09-19T07:00:00Z,121924,12.64,2025-09-19T06:55:30Z,14.99,0.813,16.24
2025-09-19T07:15:00Z,121925,12.64,2025-09-19T07:06:10Z,14.89,0.813,16.23
2025-09-19T07:30:00Z,121926,12.63,2025-09-19T07:24:50Z,15.08,0.814,16.23
2025-09-19T07:45:00Z,121927,12.63,2025-09-19T07:35:30Z,15.34,0.815,16.23
2025-09-19T08:00:00Z,121928,12.62,2025-09-19T07:47:35Z,15.55,0.815,16.22
2025-09-19T08:15:00Z,121929,12.64,2025-09-19T08:00:10Z,15.76,0.816,16.21
2025-09-19T08:30:00Z,121930,12.66,2025-09-19T08:16:05Z,16.16,0.816,16.21
2025-09-19T08:45:00Z,121931,12.68,2025-09-19T08:30:05Z,16.97,0.817,16.2
2025-09-19T09:00:00Z,121932,12.71,2025-09-19T08:45:25Z,17.71,0.816,16.2
2025-09-19T09:15:00Z,121933,12.72,2025-09-19T09:09:45Z,18.38,0.817,16.19
2025-09-19T09:30:00Z,121934,12.74,2025-09-19T09:19:30Z,19.09,0.816,16.18
2025-09-19T09:45:00Z,121935,12.76,2025-09-19T09:37:15Z,19.83,0.816,16.18
2025-09-19T10:00:00Z,121936,12.78,2025-09-19T09:46:45Z,20.54,0.816,16.17
2025-09-19T10:15:00Z,121937,12.81,2025-09-19T10:00:05Z,21.15,0.814,16.17
2025-09-19T10:30:00Z,121938,12.85,2025-09-19T10:15:30Z,21.75,0.815,16.16
2025-09-19T10:45:00Z,121939,12.88,2025-09-19T10:30:25Z,22.59,0.815,16.15
2025-09-19T11:00:00Z,121940,12.92,2025-09-19T10:45:40Z,23.38,0.814,16.15
2025-09-19T11:15:00Z,121941,12.96,2025-09-19T11:00:05Z,24.07,0.814,16.14
2025-09-19T11:30:00Z,121942,13.13,2025-09-19T11:15:05Z,24.45,0.814,16.13
2025-09-19T11:45:00Z,121943,13.35,2025-09-19T11:30:05Z,24.88,0.814,16.13
2025-09-19T12:00:00Z,121944,13.44,2025-09-19T11:45:05Z,25.74,0.814,16.12
2025-09-19T12:15:00Z,121945,13.5,2025-09-19T12:02:10Z,26.77,0.814,16.12
2025-09-19T12:30:00Z,121946,13.58,2025-09-19T12:15:05Z,27.62,0.813,16.11
2025-09-19T12:45:00Z,121947,13.65,2025-09-19T12:40:05Z,28.3,0.813,16.11
2025-09-19T13:00:00Z,121948,13.86,2025-09-19T12:45:10Z,28.94,0.813,16.1
2025-09-19T13:15:00Z,121949,13.85,2025-09-19T13:11:15Z,29.6,0.813,16.1
2025-09-19T13:30:00Z,121950,13.83,2025-09-19T13:26:15Z,30.23,0.814,16.1
2025-09-19T13:45:00Z,121951,13.83,2025-09-19T13:30:05Z,30.73,0.814,16.09
2025-09-19T14:00:00Z,121952,13.8,2025-09-19T13:59:25Z,31.13,0.814,16.09
2025-09-19T14:15:00Z,121953,13.8,2025-09-19T14:01:35Z,31.34,0.815,16.09
2025-09-19T14:30:00Z,121954,13.75,2025-09-19T14:20:20Z,31.36,0.815,16.08
2025-09-19T14:45:00Z,121955,13.81,2025-09-19T14:30:10Z,31.22,0.814,16.08
2025-09-19T15:00:00Z,121956,13.81,2025-09-19T14:45:05Z,31.27,0.814,16.08
2025-09-19T15:15:00Z,121957,13.54,2025-09-19T15:14:50Z,31.49,0.814,16.08
2025-09-19T15:30:00Z,121958,13.38,2025-09-19T15:22:25Z,31.76,0.814,16.08
2025-09-19T15:45:00Z,121959,13.39,2025-09-19T15:30:05Z,32,0.813,16.08
2025-09-19T16:00:00Z,121960,13.38,2025-09-19T15:46:10Z,32.16,0.812,16.09
2025-09-19T16:15:00Z,121961,13.38,2025-09-19T16:00:25Z,32.29,0.812,16.09
2025-09-19T16:30:00Z,121962,13.35,2025-09-19T16:29:45Z,32.39,0.812,16.09
2025-09-19T16:45:00Z,121963,13.34,2025-09-19T16:35:05Z,32.45,0.811,16.1
2025-09-19T17:00:00Z,121964,13.35,2025-09-19T16:53:45Z,32.55,0.811,16.1
2025-09-19T17:15:00Z,121965,13.35,2025-09-19T17:01:45Z,32.76,0.811,16.11
2025-09-19T17:30:00Z,121966,13.32,2025-09-19T17:17:10Z,32.86,0.811,16.12
2025-09-19T17:45:00Z,121967,13.34,2025-09-19T17:33:45Z,32.75,0.81,16.13
2025-09-19T18:00:00Z,121968,13.34,2025-09-19T17:49:45Z,32.57,0.811,16.14
2025-09-19T18:15:00Z,121969,13.32,2025-09-19T18:13:45Z,32.15,0.812,16.15
2025-09-19T18:30:00Z,121970,13.25,2025-09-19T18:29:45Z,31.41,0.812,16.16
2025-09-19T18:45:00Z,121971,13.14,2025-09-19T18:44:35Z,30.61,0.811,16.17
2025-09-19T19:00:00Z,121972,12.97,2025-09-19T18:59:55Z,29.66,0.811,16.19
2025-09-19T19:15:00Z,121973,12.88,2025-09-19T19:14:45Z,28.61,0.81,16.2
2025-09-19T19:30:00Z,121974,12.88,2025-09-19T19:17:45Z,27.56,0.81,16.22
2025-09-19T19:45:00Z,121975,12.87,2025-09-19T19:42:15Z,26.6,0.811,16.23
2025-09-19T20:00:00Z,121976,12.88,2025-09-19T19:54:35Z,25.67,0.811,16.25
2025-09-19T20:15:00Z,121977,12.87,2025-09-19T20:10:55Z,24.88,0.81,16.27
2025-09-19T20:30:00Z,121978,12.87,2025-09-19T20:23:00Z,24.19,0.81,16.29
2025-09-19T20:45:00Z,121979,12.86,2025-09-19T20:36:15Z,23.61,0.808,16.31
2025-09-19T21:00:00Z,121980,12.86,2025-09-19T20:49:05Z,23.04,0.808,16.34
2025-09-19T21:15:00Z,121981,12.85,2025-09-19T21:09:45Z,22.51,0.809,16.36
2025-09-19T21:30:00Z,121982,12.85,2025-09-19T21:25:25Z,22.04,0.81,16.38
2025-09-19T21:45:00Z,121983,12.84,2025-09-19T21:32:20Z,21.64,0.811,16.4
2025-09-19T22:00:00Z,121984,12.84,2025-09-19T21:56:55Z,21.28,0.811,16.42
2025-09-19T22:15:00Z,121985,12.83,2025-09-19T22:13:25Z,20.93,0.81,16.44
2025-09-19T22:30:00Z,121986,12.83,2025-09-19T22:27:40Z,20.65,0.81,16.47
2025-09-19T22:45:00Z,121987,12.82,2025-09-19T22:44:15Z,20.33,0.809,16.49
2025-09-19T23:00:00Z,121988,12.82,2025-09-19T22:53:30Z,20.02,0.808,16.51
2025-09-19T23:15:00Z,121989,12.82,2025-09-19T23:11:35Z,19.73,0.807,16.53
2025-09-19T23:30:00Z,121990,12.81,2025-09-19T23:29:05Z,19.48,0.807,16.55
2025-09-19T23:45:00Z,121991,12.81,2025-09-19T23:44:35Z,19.24,0.807,16.57
2025-09-20T00:15:00Z,121993,12.8,2025-09-20T00:15:00Z,18.83,0.807,16.6
2025-09-20T00:30:00Z,121994,12.79,2025-09-20T00:19:05Z,18.64,0.807,16.62
2025-09-20T00:45:00Z,121995,12.79,2025-09-20T00:44:25Z,18.44,0.807,16.63
2025-09-20T01:00:00Z,121996,12.78,2025-09-20T00:54:20Z,18.23,0.807,16.65
2025-09-20T01:15:00Z,121997,12.78,2025-09-20T01:14:45Z,17.99,0.808,16.66
2025-09-20T01:30:00Z,121998,12.77,2025-09-20T01:21:50Z,17.74,0.808,16.68
2025-09-20T01:45:00Z,121999,12.77,2025-09-20T01:44:35Z,17.49,0.809,16.69
2025-09-20T02:00:00Z,122000,12.76,2025-09-20T01:49:20Z,17.27,0.808,16.7
2025-09-20T02:15:00Z,122001,12.76,2025-09-20T02:07:35Z,17.04,0.808,16.71
2025-09-20T02:30:00Z,122002,12.76,2025-09-20T02:22:40Z,16.84,0.808,16.72
2025-09-20T02:45:00Z,122003,12.75,2025-09-20T02:30:40Z,16.63,0.808,16.73
2025-09-20T03:00:00Z,122004,12.74,2025-09-20T02:55:30Z,16.56,0.809,16.74
2025-09-20T03:15:00Z,122005,12.74,2025-09-20T03:08:00Z,16.59,0.81,16.75
2025-09-20T03:30:00Z,122006,12.73,2025-09-20T03:18:40Z,16.71,0.809,16.75
2025-09-20T03:45:00Z,122007,12.72,2025-09-20T03:37:20Z,16.85,0.812,16.76
2025-09-20T04:00:00Z,122008,12.68,2025-09-20T03:57:35Z,16.95,0.813,16.76
2025-09-20T04:15:00Z,122009,12.72,2025-09-20T04:14:40Z,17.04,0.813,16.77
2025-09-20T04:30:00Z,122010,12.71,2025-09-20T04:22:40Z,17.03,0.813,16.77
2025-09-20T04:45:00Z,122011,12.71,2025-09-20T04:33:20Z,16.9,0.813,16.77
2025-09-20T05:00:00Z,122012,12.71,2025-09-20T04:55:15Z,16.76,0.812,16.78
2025-09-20T05:15:00Z,122013,12.7,2025-09-20T05:06:45Z,16.61,0.812,16.78
2025-09-20T05:30:00Z,122014,12.69,2025-09-20T05:27:30Z,16.53,0.812,16.78
2025-09-20T05:45:00Z,122015,12.68,2025-09-20T05:45:00Z,16.47,0.813,16.78
2025-09-20T06:00:00Z,122016,12.68,2025-09-20T05:56:50Z,16.41,0.814,16.78
2025-09-20T06:15:00Z,122017,12.67,2025-09-20T06:14:45Z,16.33,0.814,16.78
2025-09-20T06:30:00Z,122018,12.67,2025-09-20T06:22:40Z,16.25,0.815,16.78
2025-09-20T06:45:00Z,122019,12.66,2025-09-20T06:38:10Z,16.2,0.815,16.77
2025-09-20T07:00:00Z,122020,12.64,2025-09-20T06:51:55Z,16.17,0.815,16.77
2025-09-20T07:15:00Z,122021,12.64,2025-09-20T07:13:45Z,16.18,0.815,16.77
2025-09-20T07:30:00Z,122022,12.64,2025-09-20T07:26:40Z,16.22,0.816,16.77
2025-09-20T07:45:00Z,122023,12.64,2025-09-20T07:32:20Z,16.22,0.815,16.76
2025-09-20T08:00:00Z,122024,12.64,2025-09-20T07:45:10Z,16.28,0.814,16.76
2025-09-20T08:15:00Z,122025,12.66,2025-09-20T08:14:25Z,16.46,0.815,16.75
2025-09-20T08:30:00Z,122026,12.67,2025-09-20T08:15:05Z,16.72,0.815,16.75
2025-09-20T08:45:00Z,122027,12.69,2025-09-20T08:33:40Z,17.03,0.814,16.74
2025-09-20T09:00:00Z,122028,12.71,2025-09-20T08:46:25Z,17.43,0.814,16.74
2025-09-20T09:15:00Z,122029,12.74,2025-09-20T09:02:25Z,17.86,0.814,16.73
2025-09-20T09:30:00Z,122030,12.79,2025-09-20T09:15:15Z,18.37,0.813,16.73
2025-09-20T09:45:00Z,122031,12.87,2025-09-20T09:30:50Z,19.02,0.813,16.72
2025-09-20T10:00:00Z,122032,12.98,2025-09-20T09:45:05Z,19.7,0.813,16.72
2025-09-20T10:15:00Z,122033,13.1,2025-09-20T10:00:05Z,20.34,0.813,16.71
2025-09-20T10:30:00Z,122034,13.18,2025-09-20T10:15:05Z,20.86,0.813,16.71
2025-09-20T10:45:00Z,122035,13.26,2025-09-20T10:32:00Z,21.25,0.814,16.7
2025-09-20T11:00:00Z,122036,13.34,2025-09-20T10:45:25Z,21.69,0.814,16.69
2025-09-20T11:15:00Z,122037,13.36,2025-09-20T11:00:55Z,22.17,0.815,16.69
2025-09-20T11:30:00Z,122038,13.38,2025-09-20T11:22:15Z,22.64,0.814,16.68
2025-09-20T11:45:00Z,122039,13.44,2025-09-20T11:39:45Z,23.12,0.814,16.68
2025-09-20T12:00:00Z,122040,13.48,2025-09-20T11:50:05Z,23.78,0.813,16.67
2025-09-20T12:15:00Z,122041,13.52,2025-09-20T12:00:05Z,24.62,0.813,16.67
2025-09-20T12:30:00Z,122042,13.49,2025-09-20T12:23:00Z,25.43,0.814,16.66
2025-09-20T12:45:00Z,122043,13.51,2025-09-20T12:43:05Z,25.8,0.813,16.65
2025-09-20T13:00:00Z,122044,13.5,2025-09-20T12:55:35Z,26.05,0.813,16.65
2025-09-20T13:15:00Z,122045,13.52,2025-09-20T13:00:05Z,26.24,0.813,16.64
2025-09-20T13:30:00Z,122046,13.62,2025-09-20T13:15:05Z,26.53,0.813,16.64
2025-09-20T13:45:00Z,122047,13.76,2025-09-20T13:30:05Z,27.02,0.813,16.64
2025-09-20T14:00:00Z,122048,13.82,2025-09-20T13:45:30Z,27.45,0.813,16.64
2025-09-20T14:15:00Z,122049,13.9,2025-09-20T14:00:35Z,27.83,0.814,16.64
2025-09-20T14:30:00Z,122050,13.88,2025-09-20T14:18:40Z,28.09,0.814,16.63
2025-09-20T14:45:00Z,122051,13.85,2025-09-20T14:34:35Z,28.34,0.814,16.63
2025-09-20T15:00:00Z,122052,13.91,2025-09-20T14:53:15Z,28.5,0.815,16.63
2025-09-20T15:15:00Z,122053,13.91,2025-09-20T15:01:00Z,28.62,0.816,16.63
2025-09-20T15:30:00Z,122054,13.9,2025-09-20T15:18:00Z,28.62,0.816,16.63
2025-09-20T15:45:00Z,122055,13.9,2025-09-20T15:37:05Z,28.7,0.816,16.64
2025-09-20T16:00:00Z,122056,13.9,2025-09-20T15:50:45Z,29.07,0.817,16.64
2025-09-20T16:15:00Z,122057,13.86,2025-09-20T16:02:05Z,29.36,0.818,16.64
2025-09-20T16:30:00Z,122058,13.83,2025-09-20T16:28:05Z,29.6,0.819,16.65
2025-09-20T16:45:00Z,122059,13.64,2025-09-20T16:45:00Z,29.62,0.819,16.65
2025-09-20T17:00:00Z,122060,13.44,2025-09-20T16:51:55Z,29.57,0.819,16.66
2025-09-20T17:15:00Z,122061,13.48,2025-09-20T17:00:05Z,29.41,0.818,16.67
2025-09-20T17:30:00Z,122062,13.48,2025-09-20T17:15:05Z,29.19,0.818,16.67
2025-09-20T17:45:00Z,122063,13.48,2025-09-20T17:30:05Z,28.95,0.818,16.68
2025-09-20T18:00:00Z,122064,13.5,2025-09-20T17:45:15Z,28.74,0.817,16.69
2025-09-20T18:15:00Z,122065,13.48,2025-09-20T18:13:55Z,28.37,0.816,16.7
2025-09-20T18:30:00Z,122066,13.36,2025-09-20T18:29:45Z,27.78,0.816,16.72
2025-09-20T18:45:00Z,122067,13.14,2025-09-20T18:44:30Z,26.96,0.816,16.73
2025-09-20T19:00:00Z,122068,12.98,2025-09-20T19:00:00Z,25.88,0.817,16.74
2025-09-20T19:15:00Z,122069,12.9,2025-09-20T19:13:25Z,24.84,0.817,16.75
2025-09-20T19:30:00Z,122070,12.89,2025-09-20T19:26:20Z,23.95,0.817,16.77
2025-09-20T19:45:00Z,122071,12.88,2025-09-20T19:42:25Z,23.17,0.815,16.78
2025-09-20T20:00:00Z,122072,12.88,2025-09-20T19:57:55Z,22.52,0.815,16.8
2025-09-20T20:15:00Z,122073,12.87,2025-09-20T20:09:40Z,22,0.815,16.81
2025-09-20T20:30:00Z,122074,12.87,2025-09-20T20:29:25Z,21.57,0.815,16.83
2025-09-20T20:45:00Z,122075,12.86,2025-09-20T20:40:55Z,21.21,0.816,16.85
2025-09-20T21:00:00Z,122076,12.86,2025-09-20T20:59:10Z,20.94,0.816,16.87
2025-09-20T21:15:00Z,122077,12.84,2025-09-20T21:12:50Z,20.7,0.816,16.88
2025-09-20T21:30:00Z,122078,12.85,2025-09-20T21:29:40Z,20.39,0.817,16.9
2025-09-20T21:45:00Z,122079,12.84,2025-09-20T21:44:15Z,20.03,0.816,16.92
2025-09-20T22:00:00Z,122080,12.84,2025-09-20T21:54:45Z,19.65,0.816,16.94
2025-09-20T22:15:00Z,122081,12.83,2025-09-20T22:13:50Z,19.27,0.815,16.95
2025-09-20T22:30:00Z,122082,12.83,2025-09-20T22:19:10Z,18.94,0.812,16.97
2025-09-20T22:45:00Z,122083,12.83,2025-09-20T22:31:30Z,18.64,0.814,16.98
